,Leaf number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
30,1,2,64,150,22098.426,13054.864,28079.206000000002,27402.072999999997,21986.517999999996,7351.1759999999995,White LED,50 mA,b'OK Read',10:26:15,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
31,1,2,64,150,26359.943,15484.761999999999,33516.488,32697.007999999998,26210.762000000002,8760.279,White LED,100 mA,b'OK Read',10:26:16,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
32,1,2,64,200,6003.22,3567.199,7596.36,7426.382,6015.4169999999995,2024.2479999999998,White LED,12.5 mA,b'OK Read',10:26:17,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
33,1,2,64,200,11736.302,6968.446999999999,14912.268999999998,14566.219,11737.025,3941.8959999999997,White LED,25 mA,b'OK Read',10:26:19,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
34,1,2,64,200,22095.491,13038.624,28023.74,27351.345,21942.466,7339.331999999999,White LED,50 mA,b'OK Read',10:26:20,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
35,1,2,64,200,26410.349,15492.882,33505.305,32692.252999999997,26197.39,8767.539,White LED,100 mA,b'OK Read',10:26:21,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
36,1,2,64,250,5998.228,3565.0679999999998,7588.578,7424.004,6003.618,2023.79,White LED,12.5 mA,b'OK Read',10:26:23,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
37,1,2,64,250,11729.841999999999,6965.706999999999,14903.413,14562.653,11724.989,3937.5409999999997,White LED,25 mA,b'OK Read',10:26:25,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
38,1,2,64,250,22090.205,13036.188999999998,27978.652000000002,27299.029,21901.877,7334.976,White LED,50 mA,b'OK Read',10:26:27,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
39,1,2,64,250,26435.894,15494.1,33492.152,32686.545,26184.646,8769.144,White LED,100 mA,b'OK Read',10:26:28,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
40,1,3,64,50,2760.1009999999997,2844.015,6231.672,5735.65,4719.825,1439.6689999999999,White LED,12.5 mA,b'OK Read',10:26:40,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
41,1,3,64,50,5320.535,5590.592,12280.85,11295.331,9189.499,2792.224,White LED,25 mA,b'OK Read',10:26:41,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
42,1,3,64,50,9977.471,10480.837,23176.885,21292.292,17241.521,5240.579000000001,White LED,50 mA,b'OK Read',10:26:42,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
43,1,3,64,50,11809.708,12368.728000000001,27513.827999999998,25282.517000000003,20436.842,6235.509,White LED,100 mA,b'OK Read',10:26:43,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
44,1,3,64,100,2730.738,2856.196,6234.356,5740.406,4686.786,1432.7920000000001,White LED,12.5 mA,b'OK Read',10:26:44,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
45,1,3,64,100,5323.472,5572.321999999999,12235.226,11254.905,9154.101,2792.224,White LED,25 mA,b'OK Read',10:26:45,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
46,1,3,64,100,9983.344000000001,10438.207,23058.799,21173.394,17158.925,5217.654,White LED,50 mA,b'OK Read',10:26:47,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
47,1,3,64,100,11874.306999999999,12368.728000000001,27476.255,25232.577999999998,20422.683,6198.83,White LED,100 mA,b'OK Read',10:26:48,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
48,1,3,64,150,2730.738,2848.075,6219.148,5724.553000000001,4677.347,1425.914,White LED,12.5 mA,b'OK Read',10:26:49,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
49,1,3,64,150,5318.578,5560.142,12209.283000000001,11227.162,9136.008,2778.469,White LED,25 mA,b'OK Read',10:26:50,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
50,1,3,64,150,9989.216,10409.788,22974.707000000002,21103.641,17103.073,5206.956,White LED,50 mA,b'OK Read',10:26:51,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
51,1,3,64,150,11919.33,12360.608,27458.362999999998,25222.273999999998,20417.964,6244.679,White LED,100 mA,b'OK Read',10:26:52,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
52,1,3,64,200,2730.738,2845.538,6211.544,5719.004,4673.807,1431.645,White LED,12.5 mA,b'OK Read',10:26:53,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
53,1,3,64,200,5320.535,5555.5740000000005,12194.969,11213.291000000001,9129.322,2784.2009999999996,White LED,25 mA,b'OK Read',10:26:54,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
54,1,3,64,200,9995.089,10392.533000000001,22928.638,21060.44,17077.506999999998,5224.531,White LED,50 mA,b'OK Read',10:26:55,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
55,1,3,64,200,11956.521999999999,12365.681999999999,27452.102000000003,25214.744,20426.223,6261.8730000000005,White LED,100 mA,b'OK Read',10:26:57,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
56,1,3,64,250,2731.913,2841.58,6209.129,5715.675,4679.234,1434.1670000000001,White LED,12.5 mA,b'OK Read',10:26:58,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
57,1,3,64,250,5324.059,5554.052,12188.528999999999,11206.87,9127.198,2784.888,White LED,25 mA,b'OK Read',10:27:00,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
58,1,3,64,250,9997.439,10374.872,22889.185,21031.667999999998,17055.56,5208.484,White LED,50 mA,b'OK Read',10:27:02,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
59,1,3,64,250,11977.663999999999,12358.983,27439.756,25212.129,20422.683999999997,6250.181,White LED,100 mA,b'OK Read',10:27:04,24.12891152,19.63007553,4.498835993999999,2.155126599,1.7543981709999998,0.40072842799999997
60,2,1,64,50,3464.8070000000002,4275.157999999999,9446.808,9174.186,7344.048000000001,2264.9570000000003,White LED,12.5 mA,b'OK Read',10:38:09,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
61,2,1,64,50,6495.047,8519.867,18528.626,17977.41,14286.91,4392.366,White LED,25 mA,b'OK Read',10:38:11,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
62,2,1,64,50,12109.208999999999,15961.809,34888.78,33814.651,26751.967999999997,8225.371,White LED,50 mA,b'OK Read',10:38:12,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
63,2,1,64,50,14193.966,18696.206000000002,41034.571,39769.075,31415.156000000003,9697.134,White LED,100 mA,b'OK Read',10:38:13,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
64,2,1,64,100,3344.42,4345.193,9393.132,9124.249,7280.33,2251.202,White LED,12.5 mA,b'OK Read',10:38:14,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
65,2,1,64,100,6489.174,8483.327,18437.378,17896.558999999997,14209.033000000001,4378.611,White LED,25 mA,b'OK Read',10:38:15,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
66,2,1,64,100,12109.208999999999,15897.865,34649.924,33586.367,26565.535,8170.351,White LED,50 mA,b'OK Read',10:38:16,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
67,2,1,64,100,14267.373,18674.891,40972.847,39697.734,31384.478,9648.992,White LED,100 mA,b'OK Read',10:38:17,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
68,2,1,64,150,3339.526,4329.968,9371.663,9102.847,7262.236999999999,2242.032,White LED,12.5 mA,b'OK Read',10:38:18,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
69,2,1,64,150,6487.215999999999,8465.056999999999,18387.28,17841.073,14170.488000000001,4360.271,White LED,25 mA,b'OK Read',10:38:19,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
70,2,1,64,150,12109.208999999999,15831.89,34530.943999999996,33446.859,26478.218999999997,8145.898,White LED,50 mA,b'OK Read',10:38:20,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
71,2,1,64,150,14321.205,18671.846,40979.108,39699.32,31386.836,9661.983,White LED,100 mA,b'OK Read',10:38:21,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
72,2,1,64,200,3340.0159999999996,4322.356,9358.244,9092.146999999999,7255.5509999999995,2242.032,White LED,12.5 mA,b'OK Read',10:38:22,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
73,2,1,64,200,6484.769,8454.4,18355.522,17822.842,14153.576000000001,4354.54,White LED,25 mA,b'OK Read',10:38:23,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
74,2,1,64,200,12110.677,15801.948,34441.934,33387.808,26419.221,8123.356,White LED,50 mA,b'OK Read',10:38:24,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
75,2,1,64,200,14356.93,18662.711,40917.827000000005,39670.388,31358.517999999996,9651.284,White LED,100 mA,b'OK Read',10:38:26,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
76,2,1,64,250,3342.658,4316.57,9346.972,9086.677,7251.539000000001,2240.198,White LED,12.5 mA,b'OK Read',10:38:28,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
77,2,1,64,250,6486.825,8441.915,18337.541,17802.393,14144.372,4352.935,White LED,25 mA,b'OK Read',10:38:29,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
78,2,1,64,250,12108.035,15774.238000000001,34349.883,33315.277,26363.998,8097.909000000001,White LED,50 mA,b'OK Read',10:38:31,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
79,2,1,64,250,14383.062,18648.703,40874.621,39643.52,31341.527000000002,9636.612,White LED,100 mA,b'OK Read',10:38:33,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
80,2,2,64,50,4439.652,4762.356,10402.223,10144.396,7528.121,2237.448,White LED,12.5 mA,b'OK Read',10:38:42,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
81,2,2,64,50,13236.74,9524.712,16134.718,18067.772,12370.662,4662.877,White LED,25 mA,b'OK Read',10:38:43,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
82,2,2,64,50,24946.616,17764.441000000003,30304.929,33909.77,23112.984,8711.373,White LED,50 mA,b'OK Read',10:38:44,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
83,2,2,64,50,29298.179,20827.696,35661.699,39911.753,27172.033,10251.91,White LED,100 mA,b'OK Read',10:38:45,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
84,2,2,64,100,6806.2919999999995,4856.751,8158.606,9159.918,6293.887,2391.0429999999997,White LED,12.5 mA,b'OK Read',10:38:46,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
85,2,2,64,100,13274.911,9466.857,16016.633,17953.63,12285.704,4653.707,White LED,25 mA,b'OK Read',10:38:47,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
86,2,2,64,100,24917.254,17712.676,30100.964,33714.778,22969.028,8672.401,White LED,50 mA,b'OK Read',10:38:48,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
87,2,2,64,100,29424.439,20833.784,35594.605,39847.546,27136.632999999998,10242.74,White LED,100 mA,b'OK Read',10:38:49,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
88,2,2,64,150,6794.547,4841.526,8128.191,9132.968,6272.648,2382.637,White LED,12.5 mA,b'OK Read',10:38:50,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
89,2,2,64,150,13256.315,9449.601999999999,15954.011999999999,17904.486,12246.373,4636.896,White LED,25 mA,b'OK Read',10:38:51,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
90,2,2,64,150,24887.889,17667.0,29948.887000000002,33564.172999999995,22872.272,8639.543,White LED,50 mA,b'OK Read',10:38:53,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
91,2,2,64,150,29503.717,20823.635,35529.3,39813.462999999996,27105.955,10238.155999999999,White LED,100 mA,b'OK Read',10:38:54,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
92,2,2,64,200,6790.142,4833.913,8112.983,9117.115,6263.2080000000005,2381.873,White LED,12.5 mA,b'OK Read',10:38:55,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
93,2,2,64,200,13249.954,9440.975,15929.412,17875.158,12225.527,4634.221,White LED,25 mA,b'OK Read',10:38:56,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
94,2,2,64,200,24877.612,17624.371,29868.821,33481.736000000004,22810.916,8623.113000000001,White LED,50 mA,b'OK Read',10:38:57,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
95,2,2,64,200,29553.635,20824.651,35504.7,39796.421,27084.717,10238.155999999999,White LED,100 mA,b'OK Read',10:38:59,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
96,2,2,64,250,6785.15,4828.127,8109.226,9113.31,6257.544,2380.4970000000003,White LED,12.5 mA,b'OK Read',10:39:00,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
97,2,2,64,250,13246.136,9432.145,15911.43,17857.56,12210.188,4630.782999999999,White LED,25 mA,b'OK Read',10:39:02,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
98,2,2,64,250,24867.924,17603.666,29807.897999999997,33424.664,22761.827999999998,8606.837,White LED,50 mA,b'OK Read',10:39:04,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
99,2,2,64,250,29577.713,20813.078,35464.176,39765.27,27051.205,10228.985999999999,White LED,100 mA,b'OK Read',10:39:06,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
100,2,3,64,50,3376.719,4141.179,9221.372,8865.05,7641.397,2352.071,White LED,12.5 mA,b'OK Read',10:39:30,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
101,2,3,64,50,6489.174,8227.548,18169.002,17416.21,14853.29,4584.933,White LED,25 mA,b'OK Read',10:39:31,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
102,2,3,64,50,12144.444,15486.792,34314.455,32863.467000000004,27917.766,8651.769,White LED,50 mA,b'OK Read',10:39:32,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
103,2,3,64,50,14434.741000000002,18373.438000000002,40932.587999999996,39184.094,33255.888999999996,10311.515,White LED,100 mA,b'OK Read',10:39:33,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
104,2,3,64,100,3350.2929999999997,4199.034000000001,9213.321,8843.649,7587.118,2349.778,White LED,12.5 mA,b'OK Read',10:39:34,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
105,2,3,64,100,6489.174,8194.054,18077.755,17325.846999999998,14803.732,4566.594,White LED,25 mA,b'OK Read',10:39:35,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
106,2,3,64,100,12138.572,15374.127,34072.918,32620.912999999997,27754.932,8548.608,White LED,50 mA,b'OK Read',10:39:36,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
107,2,3,64,100,14490.53,18324.718,40811.818999999996,39077.087999999996,33206.33,10251.91,White LED,100 mA,b'OK Read',10:39:37,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
108,2,3,64,150,3343.442,4183.809,9180.221,8811.15,7562.733,2339.844,White LED,12.5 mA,b'OK Read',10:39:38,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
109,2,3,64,150,6485.259,8170.709,18011.556,17270.361,14754.173,4552.838,White LED,25 mA,b'OK Read',10:39:39,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
110,2,3,64,150,12136.614,15330.483,33927.995,32486.162,27645.589,8549.372,White LED,50 mA,b'OK Read',10:39:41,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
111,2,3,64,150,14548.278,18330.807,40782.297999999995,39063.61,33194.531,10259.552,White LED,100 mA,b'OK Read',10:39:42,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
112,2,3,64,200,3344.42,4174.674,9166.356,8799.657,7557.62,2338.3160000000003,White LED,12.5 mA,b'OK Read',10:39:43,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
113,2,3,64,200,6484.769,8152.946,17979.797,17234.296000000002,14740.013,4543.669,White LED,25 mA,b'OK Read',10:39:44,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
114,2,3,64,200,12135.636,15285.823,33826.013,32408.086,27583.838,8502.759,White LED,50 mA,b'OK Read',10:39:45,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
115,2,3,64,200,14572.747,18289.7,40711.179,39003.369,33167.39,10217.524,White LED,100 mA,b'OK Read',10:39:46,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
116,2,3,64,250,3341.4840000000004,4160.667,9149.448,8788.005,7550.776,2333.731,White LED,12.5 mA,b'OK Read',10:39:48,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
117,2,3,64,250,6482.1269999999995,8138.635,17950.008,17209.803,14723.966999999999,4531.748,White LED,25 mA,b'OK Read',10:39:50,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
118,2,3,64,250,12131.524,15240.757,33728.324,32316.535,27520.356,8462.87,White LED,50 mA,b'OK Read',10:39:52,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
119,2,3,64,250,14595.649,18260.164,40648.109,38947.25,33138.836,10193.224,White LED,100 mA,b'OK Read',10:39:54,8.262535663,7.00980406,1.252731603,0.8895885509999999,0.7542991790000001,0.135289372
120,3,1,64,50,4703.917,4871.975,10820.889,10581.941,7126.936,2191.598,White LED,12.5 mA,b'OK Read',10:51:38,8.058497402999999,6.829187396,1.229310006,0.7546381640000001,0.638723245,0.115914919
121,3,1,64,50,9842.403,9524.712,21496.856,21054.495,15122.32,4727.066,White LED,25 mA,b'OK Read',10:51:39,8.058497402999999,6.829187396,1.229310006,0.7546381640000001,0.638723245,0.115914919
122,3,1,64,50,18968.354,17874.06,40492.454,39607.373,28347.27,8876.431,White LED,50 mA,b'OK Read',10:51:40,8.058497402999999,6.829187396,1.229310006,0.7546381640000001,0.638723245,0.115914919
123,3,1,64,50,22292.218999999997,20949.495,47658.070999999996,46612.856,33331.404,10444.478000000001,White LED,100 mA,b'OK Read',10:51:41,8.058497402999999,6.829187396,1.229310006,0.7546381640000001,0.638723245,0.115914919
